73023695200;73023695799;Российские железные дороги;Rossiiskie zheleznye dorogi;
73023720000;73023722152;Ростелеком;Rostelekom;
73023722153;73023722180;МегаФон;MegaFon;
73023722900;73023723475;Ростелеком;Rostelekom;
73023725100;73023725219;Ростелеком;Rostelekom;
73023726100;73023726199;Ростелеком;Rostelekom;
73023727110;73023727159;Ростелеком;Rostelekom;
73023728110;73023728159;Ростелеком;Rostelekom;
73023728200;73023728599;Ростелеком;Rostelekom;
73023729110;73023729159;Ростелеком;Rostelekom;
73023729500;73023729739;Ростелеком;Rostelekom;
73023732100;73023732435;Ростелеком;Rostelekom;
73023733100;73023733219;Ростелеком;Rostelekom;
73023752000;73023754999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73023850440;73023850489;Ростелеком;Rostelekom;
73023851100;73023851489;Ростелеком;Rostelekom;
73023851490;73023851510;МегаФон;MegaFon;
73023852000;73023852167;Ростелеком;Rostelekom;
73023852400;73023852543;Ростелеком;Rostelekom;
73023852900;73023854999;Ростелеком;Rostelekom;
73023855100;73023855835;Ростелеком;Rostelekom;
73023856100;73023856315;Ростелеком;Rostelekom;
73023857100;73023857298;Ростелеком;Rostelekom;
73023857310;73023857383;Ростелеком;Rostelekom;
73023857400;73023857589;Ростелеком;Rostelekom;
73023857600;73023857843;Ростелеком;Rostelekom;
73023857900;73023857999;Ростелеком;Rostelekom;
73023859000;73023859011;Ростелеком;Rostelekom;
73023859100;73023859290;Ростелеком;Rostelekom;
73023859310;73023859367;Ростелеком;Rostelekom;
73023859400;73023859449;Ростелеком;Rostelekom;
73023859610;73023859671;Ростелеком;Rostelekom;
73023859700;73023859999;Ростелеком;Rostelekom;
73023930000;73023939999;Ростелеком;Rostelekom;
73023940000;73023940022;МегаФон;MegaFon;
73023941110;73023941159;Ростелеком;Rostelekom;
73023942110;73023942159;Ростелеком;Rostelekom;
73023943110;73023943159;Ростелеком;Rostelekom;
73023944110;73023944159;Ростелеком;Rostelekom;
73023945110;73023945159;Ростелеком;Rostelekom;
73023946110;73023946159;Ростелеком;Rostelekom;
73023947100;73023947199;Ростелеком;Rostelekom;
73023948100;73023948199;Ростелеком;Rostelekom;
73023949110;73023949159;Ростелеком;Rostelekom;
73023951000;73023951999;НовоМИР;NovoMIR;
73024020000;73024021603;Ростелеком;Rostelekom;
73024040000;73024040052;МегаФон;MegaFon;
73024041110;73024041159;Ростелеком;Rostelekom;
73024042110;73024042159;Ростелеком;Rostelekom;
73024042310;73024042359;Ростелеком;Rostelekom;
73024043210;73024043259;Ростелеком;Rostelekom;
73024044310;73024044359;Ростелеком;Rostelekom;
73024045110;73024045159;Ростелеком;Rostelekom;
73024046210;73024046259;Ростелеком;Rostelekom;
73024047100;73024047109;Ростелеком;Rostelekom;
73024047110;73024047159;Ростелеком;Rostelekom;
73024047160;73024047171;Ростелеком;Rostelekom;
73024048200;73024048295;Ростелеком;Rostelekom;
73024049210;73024049259;Ростелеком;Rostelekom;
73024120000;73024120029;МегаФон;MegaFon;
73024122000;73024123999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73024124000;73024124255;Российские железные дороги;Rossiiskie zheleznye dorogi;
73024124280;73024124399;Российские железные дороги;Rossiiskie zheleznye dorogi;
73024124400;73024124999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73024128100;73024128199;Российские железные дороги;Rossiiskie zheleznye dorogi;
73024128300;73024128599;Российские железные дороги;Rossiiskie zheleznye dorogi;
73024140000;73024141499;Ростелеком;Rostelekom;
73024142000;73024143415;Ростелеком;Rostelekom;
73024150110;73024150139;Ростелеком;Rostelekom;
73024150200;73024150295;Ростелеком;Rostelekom;
73024151000;73024151399;Ростелеком;Rostelekom;
73024152100;73024152227;Ростелеком;Rostelekom;
73024160000;73024160999;Ростелеком;Rostelekom;
73024164000;73024168999;Ростелеком;Rostelekom;
73024240000;73024240030;МегаФон;MegaFon;
73024250000;73024259999;Ростелеком;Rostelekom;
73024320000;73024324999;Ростелеком;Rostelekom;
73024330000;73024330021;МегаФон;MegaFon;
73024330100;73024330249;Ростелеком;Rostelekom;
73024330300;73024330463;Ростелеком;Rostelekom;
73024332100;73024332267;Ростелеком;Rostelekom;
73024332310;73024332359;Ростелеком;Rostelekom;
73024333100;73024333339;Ростелеком;Rostelekom;
73024334100;73024334199;Ростелеком;Rostelekom;
73024335100;73024335199;Ростелеком;Rostelekom;
73024336100;73024336199;Ростелеком;Rostelekom;
73024337100;73024337219;Ростелеком;Rostelekom;
73024338100;73024338219;Ростелеком;Rostelekom;
73024339100;73024339219;Ростелеком;Rostelekom;
73024339310;73024339359;Ростелеком;Rostelekom;
73024340100;73024340199;Ростелеком;Rostelekom;
73024341110;73024341159;Ростелеком;Rostelekom;
73024343100;73024343263;Ростелеком;Rostelekom;
73024343300;73024343399;Ростелеком;Rostelekom;
73024351100;73024351499;Ростелеком;Rostelekom;
73024361100;73024361399;Ростелеком;Rostelekom;
73024363100;73024363159;Ростелеком;Rostelekom;
73024420000;73024427999;Ростелеком;Rostelekom;
73024428000;73024428040;МегаФон;MegaFon;
73024431500;73024431599;Ростелеком;Rostelekom;
73024431700;73024431759;Ростелеком;Rostelekom;
73024432110;73024432159;Ростелеком;Rostelekom;
73024432200;73024432299;Ростелеком;Rostelekom;
73024432410;73024432459;Ростелеком;Rostelekom;
73024432610;73024432659;Ростелеком;Rostelekom;
73024433100;73024433171;Ростелеком;Rostelekom;
73024433200;73024433367;Ростелеком;Rostelekom;
73024433400;73024433499;Ростелеком;Rostelekom;
73024433600;73024433759;Ростелеком;Rostelekom;
73024434100;73024434147;Ростелеком;Rostelekom;
73024451100;73024451515;Ростелеком;Rostelekom;
73024462000;73024462999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73024463100;73024463799;Российские железные дороги;Rossiiskie zheleznye dorogi;
73024520000;73024549999;Предприятие Электросвязи;Predpriyatie Elektrosvyazi;
73024550100;73024550149;Ростелеком;Rostelekom;
73024551100;73024551291;Ростелеком;Rostelekom;
73024551300;73024551443;Ростелеком;Rostelekom;
73024551444;73024551458;МегаФон;MegaFon;
73024552100;73024552219;Ростелеком;Rostelekom;
73024553100;73024553319;Ростелеком;Rostelekom;
73024554100;73024554149;Ростелеком;Rostelekom;
73024554500;73024554599;Ростелеком;Rostelekom;
73024555110;73024555159;Ростелеком;Rostelekom;
73024556100;73024556109;Ростелеком;Rostelekom;
73024556110;73024556159;Ростелеком;Rostelekom;
73024556160;73024556193;Ростелеком;Rostelekom;
73024556194;73024556209;Ростелеком;Rostelekom;
73024556210;73024556259;Ростелеком;Rostelekom;
73024556260;73024556267;Ростелеком;Rostelekom;
73024557300;73024557563;Ростелеком;Rostelekom;
73024558100;73024558291;Ростелеком;Rostelekom;
73024559100;73024559159;Ростелеком;Rostelekom;
73024560000;73024562191;Ростелеком;Rostelekom;
73024562192;73024562815;Ростелеком;Rostelekom;
73024562816;73024565999;Ростелеком;Rostelekom;
73024566000;73024566231;Ростелеком;Rostelekom;
73024567000;73024567499;Ростелеком;Rostelekom;
73024568000;73024568231;Ростелеком;Rostelekom;
73024568232;73024569999;Ростелеком;Rostelekom;
73024570000;73024571999;Ростелеком;Rostelekom;
73024620000;73024620037;МегаФон;MegaFon;
73024620110;73024620159;Ростелеком;Rostelekom;
73024621000;73024622407;Ростелеком;Rostelekom;
73024623110;73024623149;Ростелеком;Rostelekom;
73024624500;73024624595;Ростелеком;Rostelekom;
73024625110;73024625159;Ростелеком;Rostelekom;
73024626100;73024626199;Ростелеком;Rostelekom;
73024627000;73024627255;Ростелеком;Rostelekom;
73024628410;73024628449;Ростелеком;Rostelekom;
73024629210;73024629281;Ростелеком;Rostelekom;
73024630100;73024630531;Ростелеком;Rostelekom;
73024631000;73024631639;Ростелеком;Rostelekom;
73024632000;73024632399;Ростелеком;Rostelekom;
73024633100;73024633109;Ростелеком;Rostelekom;
73024633110;73024633149;Ростелеком;Rostelekom;
73024633150;73024633159;Ростелеком;Rostelekom;
73024633160;73024633199;Ростелеком;Rostelekom;
73024634210;73024634249;Ростелеком;Rostelekom;
73024635100;73024635199;Ростелеком;Rostelekom;
73024671100;73024671399;Ростелеком;Rostelekom;
73024672100;73024672199;Ростелеком;Rostelekom;
73024720000;73024720036;МегаФон;MegaFon;
73024721000;73024721863;Ростелеком;Rostelekom;
73024723100;73024723259;Ростелеком;Rostelekom;
73024724110;73024724149;Ростелеком;Rostelekom;
73024724150;73024724181;Ростелеком;Rostelekom;
73024727310;73024727359;Ростелеком;Rostelekom;
73024840000;73024842999;Ростелеком;Rostelekom;
73024843000;73024843022;МегаФон;MegaFon;
73024850110;73024850159;Ростелеком;Rostelekom;
73024850510;73024850559;Ростелеком;Rostelekom;
73024851110;73024851159;Ростелеком;Rostelekom;
73024852110;73024852159;Ростелеком;Rostelekom;
73024853100;73024853199;Ростелеком;Rostelekom;
73024855110;73024855159;Ростелеком;Rostelekom;
73024857110;73024857159;Ростелеком;Rostelekom;
73024860110;73024860159;Ростелеком;Rostelekom;
73024863110;73024863159;Ростелеком;Rostelekom;
73024940000;73024949999;Ростелеком;Rostelekom;
73024950000;73024950011;МегаФон;MegaFon;
73025120000;73025129999;Ростелеком;Rostelekom;
73025130000;73025130010;МегаФон;MegaFon;
73025131000;73025131869;Ростелеком;Rostelekom;
73025131870;73025132349;Ростелеком;Rostelekom;
73025132350;73025132413;Ростелеком;Rostelekom;
73025165000;73025165999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73025241000;73025242999;Ростелеком;Rostelekom;
73025243000;73025243020;МегаФон;MegaFon;
73025243100;73025243243;Ростелеком;Rostelekom;
73025243300;73025243599;Ростелеком;Rostelekom;
73025243610;73025243659;Ростелеком;Rostelekom;
73025243700;73025243743;Ростелеком;Rostelekom;
73025244100;73025244499;Ростелеком;Rostelekom;
73025245300;73025245699;Ростелеком;Rostelekom;
73025340000;73025349999;Ростелеком;Rostelekom;
73025350000;73025350031;МегаФон;MegaFon;
73025350100;73025350267;Ростелеком;Rostelekom;
73025351000;73025352999;Ростелеком;Rostelekom;
73025354000;73025354335;Ростелеком;Rostelekom;
73025354710;73025354759;Ростелеком;Rostelekom;
73025355000;73025355511;Ростелеком;Rostelekom;
73025358110;73025358159;Ростелеком;Rostelekom;
73025358200;73025358399;Ростелеком;Rostelekom;
73025358710;73025358759;Ростелеком;Rostelekom;
73025362000;73025362199;Третья генерирующая компания оптового рынка электроэнергии;Tretya generiruyushchaya kompaniya optovogo rynka elektroenergii;
73025362200;73025362599;Российские железные дороги;Rossiiskie zheleznye dorogi;
73025362600;73025363999;Третья генерирующая компания оптового рынка электроэнергии;Tretya generiruyushchaya kompaniya optovogo rynka elektroenergii;
73025372200;73025372599;Российские железные дороги;Rossiiskie zheleznye dorogi;
73025520000;73025529999;Ростелеком;Rostelekom;
73025531000;73025531028;МегаФон;MegaFon;
73025532110;73025532159;Ростелеком;Rostelekom;
73025540100;73025540199;Ростелеком;Rostelekom;
73025541100;73025541149;Ростелеком;Rostelekom;
73025541160;73025541199;Ростелеком;Rostelekom;
73025542100;73025542199;Ростелеком;Rostelekom;
73025543100;73025543199;Ростелеком;Rostelekom;
73025544110;73025544159;Ростелеком;Rostelekom;
